livestream_id,member_id,member_name,date,start_timestamp,fist_seen_timestamp,last_seen_timestamp
5a70533b0cf2d105c65283f7,624318,张紫颖,2018-01-30,1517310779497,1517311201000,1517318401000
5a71b1e10cf2d105c6528418,624318,张紫颖,2018-01-31,1517400545153,1517400601000,1517405401000
5a71c67c0cf22bfd63885cdb,624318,张紫颖,2018-01-31,1517405820107,1517406001000,1517406001000
5a71c7e40cf2d105c6528425,624318,张紫颖,2018-01-31,1517406180786,1517406601000,1517406601000
5a71caf70cf2d105c6528427,624318,张紫颖,2018-01-31,1517406967269,1517407201000,1517407201000
5a71cdd10cf2d105c652842a,624318,张紫颖,2018-01-31,1517407697580,1517407801000,1517407801000
5a71cfb00cf2d105c652842d,624318,张紫颖,2018-01-31,1517408176993,1517408401000,1517411401000
5a7310790cf20358cfa58a3b,624318,张紫颖,2018-02-01,1517490297826,1517490601000,1517497201000
5a746dd40cf2ab7b1cf4fcb8,624318,张紫颖,2018-02-02,1517579732315,1517580001000,1517583001000
5a76ff010cf289e29b186eb7,624318,张紫颖,2018-02-04,1517747969165,1517748001000,1517756401000
5a7861110cf289e29b186ee8,624318,张紫颖,2018-02-05,1517838609105,1517839201000,1517844601000
5a79a8e00cf289e29b186f14,624318,张紫颖,2018-02-06,1517922528723,1517922601000,1517923201000
5a79acf20cf289e29b186f1c,624318,张紫颖,2018-02-06,1517923570263,1517923801000,1517923801000
5a79aff10cf289e29b186f1e,624318,张紫颖,2018-02-06,1517924337208,1517924401000,1517925001000
5a79b3910cf289e29b186f22,624318,张紫颖,2018-02-06,1517925265454,1517925601000,1517925601000
5a79b57c0cf289e29b186f25,624318,张紫颖,2018-02-06,1517925756559,1517926201000,1517931001000
5a7afb380cf289e29b186f3d,624318,张紫颖,2018-02-07,1518009144167,1518009601000,1518015601000
5a7c3a1c0cf2019f6895ee54,624318,张紫颖,2018-02-08,1518090780764,1518091201000,1518093601000
5a7c474b0cf2019f6895ee70,624318,张紫颖,2018-02-08,1518094155881,1518094201000,1518100801000
5a7eef830cf289e29b186fec,624318,张紫颖,2018-02-10,1518268291578,1518268801000,1518276601000
5a8019c60cf299177c7451a9,624318,张紫颖,2018-02-11,1518344646575,1518345001000,1518346801000
5a802faf0cf29aa343fbe017,624318,张紫颖,2018-02-11,1518350255595,1518350401000,1518358201000
5a8194440cf29aa343fbe03f,624318,张紫颖,2018-02-12,1518441540205,1518441602000,1518448201000
5a82ea860cf29aa343fbe060,624318,张紫颖,2018-02-13,1518529158471,1518529201000,1518535801000
5a841faa0cf230b94e389d16,624318,张紫颖,2018-02-14,1518608298376,1518608401000,1518616801000
5a86f2740cf29aa343fbe0d6,624318,张紫颖,2018-02-16,1518793332665,1518793801000,1518795001000
5a8ace330cf299177c7452b9,624318,张紫颖,2018-02-19,1519046195279,1519046401000,1519054201000
5a8c1bfd0cf299177c7452ce,624318,张紫颖,2018-02-20,1519131645658,1519132201000,1519140601000
5a8d82840cf299177c7452f2,624318,张紫颖,2018-02-21,1519223428869,1519224001000,1519227001000
5a8ec64d0cf230b94e389e55,624318,张紫颖,2018-02-22,1519306317259,1519306801000,1519306801000
5a9182050cf230b94e389e91,624318,张紫颖,2018-02-24,1519485445631,1519485601000,1519485601000
5a93f8640cf29aa343fbe19f,624318,张紫颖,2018-02-26,1519646820918,1519647001000,1519652401000
5a941ac30cf230b94e389ebf,624318,张紫颖,2018-02-26,1519655619500,1519656001000,1519659001000
5a9553230cf299177c745363,624318,张紫颖,2018-02-27,1519735587219,1519735801000,1519744801000
5a996b090cf2fcbae90e8efc,624318,张紫颖,2018-03-02,1520003849130,1520004001000,1520004601000
5a9ab1810cf2fed138579003,624318,张紫颖,2018-03-03,1520087425109,1520088001000,1520091601000
5a9c09e50cf2bc50772d77fe,624318,张紫颖,2018-03-04,1520175589332,1520175601000,1520175601000
5a9c0a600cf2bc50772d7800,624318,张紫颖,2018-03-04,1520175712346,1520176201000,1520176801000
5a9c10cf0cf2fed138579040,624318,张紫颖,2018-03-04,1520177359976,1520177401000,1520178001000
5a9d48a80cf2bc50772d7824,624318,张紫颖,2018-03-05,1520257192548,1520257201000,1520262001000
5aa29b820cf28b9f3c4c8c7f,624318,张紫颖,2018-03-09,1520606082682,1520606401000,1520610001000
5aa693c00cf275ba63693a72,624318,张紫颖,2018-03-12,1520866240554,1520866801000,1520868601000
5aa7ed340cf22b43c6ef02ac,624318,张紫颖,2018-03-13,1520954676677,1520955001000,1520955601000
5aabb6470cf2b622a24bea9e,624318,张紫颖,2018-03-16,1521202759337,1521202801000,1521207601000
5aabc99b0cf2b622a24beaac,624318,张紫颖,2018-03-16,1521207707928,1521208201000,1521213601000
5aae4baa0cf2b622a24beae5,624318,张紫颖,2018-03-18,1521372074989,1521372601000,1521387001000
5aafb31c0cf2b622a24beb0f,624318,张紫颖,2018-03-19,1521464092547,1521464401000,1521473401000
5ab252860cf2e160fa9fea35,624318,张紫颖,2018-03-21,1521635974355,1521636001000,1521640801000
5ab26b9e0cf2f4d500127983,624318,张紫颖,2018-03-21,1521642398143,1521642601000,1521643201000
5ab3c8000cf2e160fa9fea71,624318,张紫颖,2018-03-22,1521731584939,1521732001000,1521732001000
5ab3cac20cf2e160fa9fea72,624318,张紫颖,2018-03-22,1521732290671,1521732601000,1521732601000
5ab6549f0cf2e160fa9feabc,624318,张紫颖,2018-03-24,1521898655708,1521898801000,1521904801000
5abbad580cf2df3088cbfe60,624318,张紫颖,2018-03-28,1522249048013,1522249201000,1522251001000
5abf9c470cf2cb175773177e,624318,张紫颖,2018-03-31,1522506823510,1522507201000,1522510201000
5ac0e4390cf21f88606c2020,624318,张紫颖,2018-04-01,1522590777634,1522591201000,1522596601000
5ac1edcc0cf2cb17577317cb,624318,张紫颖,2018-04-02,1522658764748,1522659001000,1522661401000
5ac237230cf29113ab98c719,624318,张紫颖,2018-04-02,1522677539030,1522677601000,1522677601000
5ac237ad0cf21a4b80993e0c,624318,张紫颖,2018-04-02,1522677677438,1522678201000,1522680001000
5acb7a860cf2267553bed93c,624318,张紫颖,2018-04-09,1523284614642,1523284801000,1523287201000
5acb87540cf2267553bed93e,624318,张紫颖,2018-04-09,1523287892132,1523288401000,1523288401000
5ad0b9ea0cf2267553bed9c3,624318,张紫颖,2018-04-13,1523628522838,1523628601000,1523634001000
5ad212550cf2b9a5c3383702,624318,张紫颖,2018-04-14,1523716693029,1523716801000,1523719201000
5ad21da60cf2b9a5c338370a,624318,张紫颖,2018-04-14,1523719590325,1523719801000,1523720401000
5ad222280cf2b9a5c338370b,624318,张紫颖,2018-04-14,1523720744103,1523721001000,1523721001000
5ad4a2b70cf2b9a5c3383729,624318,张紫颖,2018-04-16,1523884727118,1523884801000,1523890801000
5ad74a8b0cf2267553beda93,624318,张紫颖,2018-04-18,1524058763045,1524058802000,1524058802000
5ad74b010cf2267553beda94,624318,张紫颖,2018-04-18,1524058881540,1524059401000,1524064801000
5ad8bba60cf22860a18d65d8,624318,张紫颖,2018-04-19,1524153254023,1524153601000,1524154201000
5ad9e0f60cf23c5f6329baa9,624318,张紫颖,2018-04-20,1524228342753,1524228601000,1524237601000
5adc92dc0cf20e64eac3615f,624318,张紫颖,2018-04-22,1524404956288,1524405001000,1524411601000
5adde2430cf2fb00339b2089,624318,张紫颖,2018-04-23,1524490819443,1524491401000,1524497401000
5ae33c2a0cf294eef123b3a1,624318,张紫颖,2018-04-27,1524841514361,1524841801000,1524841801000
5ae33f9c0cf294eef123b3a3,624318,张紫颖,2018-04-27,1524842396883,1524843001000,1524843001000
5ae7333a0cf223d861e01d43,624318,张紫颖,2018-04-30,1525101370338,1525101602000,1525104001000
5ae9d1d40cf223d861e01d5f,624318,张紫颖,2018-05-02,1525273044712,1525273201000,1525277401000
5aeaf2a00cf2132c9f4552ae,624318,张紫颖,2018-05-03,1525346976772,1525347001000,1525351201000
5aeb04ea0cf2132c9f4552b1,624318,张紫颖,2018-05-03,1525351658533,1525351801000,1525351801000
5aeb0c910cf294eef123b48f,624318,张紫颖,2018-05-03,1525353617963,1525354201000,1525361401000
5aec77ef0cf2132c9f4552c3,624318,张紫颖,2018-05-04,1525446639437,1525447201000,1525447801000
5aef1f280cf2132c9f4552f3,624318,张紫颖,2018-05-06,1525620520112,1525620601000,1525622401000
5af1b6980cf2ef38da34acec,624318,张紫颖,2018-05-08,1525790360887,1525790402000,1525794601000
5af2fb960cf25f5a23ae0744,624318,张紫颖,2018-05-09,1525873558498,1525873801000,1525878001000
5af5990e0cf27c5d80eaa39d,624318,张紫颖,2018-05-11,1526044942768,1526045401000,1526052601000
5af84c2d0cf27c5d80eaa3c7,624318,张紫颖,2018-05-13,1526221869409,1526222401000,1526225401000
5af996790cf27c5d80eaa3d7,624318,张紫颖,2018-05-14,1526306425733,1526307001000,1526307601000
5af99e4d0cf27c5d80eaa3d8,624318,张紫颖,2018-05-14,1526308429496,1526308801000,1526311801000
5afed03e0cf25f5a23ae07c1,624318,张紫颖,2018-05-18,1526648894795,1526649002000,1526656201000
5b02c83c0cf27c5d80eaa449,624318,张紫颖,2018-05-21,1526908988309,1526909401000,1526909401000
