livestream_id,member_id,member_name,date,start_timestamp,fist_seen_timestamp,last_seen_timestamp
5b1bdb690cf2070035ea6bb4,677397,李星羽,2018-06-09,1528552297724,1528552801000,1528557001000
5b1e91e30cf294a4ca5c6b4d,677397,李星羽,2018-06-11,1528730083442,1528730401000,1528731001000
5b1e95990cf2565260b818d0,677397,李星羽,2018-06-11,1528731033598,1528731601000,1528732801000
5b1f96280cf294a4ca5c6b6c,677397,李星羽,2018-06-12,1528796712024,1528797002000,1528801801000
5b1fea9f0cf294a4ca5c6b99,677397,李星羽,2018-06-12,1528818335059,1528818601000,1528822801000
5b2530b30cf2565260b81963,677397,李星羽,2018-06-16,1529163955031,1529164201000,1529164201000
5b25332f0cf294a4ca5c6c8f,677397,李星羽,2018-06-16,1529164591394,1529164801000,1529165401000
5b28e1d00cf2904c2f227507,677397,李星羽,2018-06-19,1529405904362,1529406001000,1529406001000
5b2900240cf2904c2f22751b,677397,李星羽,2018-06-19,1529413668306,1529413801000,1529415601000
5b2bb0e70cf20ae4c9e6f4cb,677397,李星羽,2018-06-21,1529589991452,1529590201000,1529592001000
5b321cb90cf2b807ce30531f,677397,李星羽,2018-06-26,1530010809496,1530011401000,1530015601000
5b3776de0cf2b807ce3053ff,677397,李星羽,2018-06-30,1530361566793,1530361801000,1530366601000
5b38cd2c0cf2b807ce305460,677397,李星羽,2018-07-01,1530449196633,1530449401000,1530449401000
5b40ef7c0cf299ba289f0a5c,677397,李星羽,2018-07-07,1530982268639,1530982801000,1530983401000
5b44afa30cf2af641a23c3d5,677397,李星羽,2018-07-10,1531228067087,1531228201000,1531231801000
5b520a8c0cf2234479b4c72b,677397,李星羽,2018-07-20,1532103308901,1532103601000,1532104801000
5b532a0b0cf2234479b4c736,677397,李星羽,2018-07-21,1532176907608,1532177401000,1532178601000
5b5972090cf2234479b4c808,677397,李星羽,2018-07-26,1532588553761,1532589001000,1532590801000
5b5b1bcc0cf2234479b4c86d,677397,李星羽,2018-07-27,1532697548477,1532697601000,1532698801000
5b606b680cf2234479b4c96a,677397,李星羽,2018-07-31,1533045608606,1533046201000,1533049202000
5b69bede0cf2f04fd1e12470,677397,李星羽,2018-08-07,1533656798147,1533657001000,1533658801000
